sqldate,eventcode,actor1name,actor2name,sourceurl,qwen_just_URL
20220102,46,KINGDOM,,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,57,GOVERNMENT,,https://www.cas.sk/clanok/2626553/predseda-civilnej-vlady-v-sudane-oznamil-svoju-rezignaciu-snazil-som-sa-zo-vsetkych-sil/,"- Sentiment: neutral
- Reason: URL indicates a resignation but does not provide context for sentiment."
20220102,73,AUTHORITIES,,https://www.mbl.is/frettir/erlent/2022/01/02/heilbrigdisstarfsmenn_fa_fjorda_skammtinn/,"- Sentiment: unclear
- Reason: URL alone does not provide enough context for sentiment analysis."
20220102,90,GOVERNMENT,,https://newpost.gr/kosmos/61d20c59922542136ad20343/italia-koronoios-i-kyvernisi-exetazei-to-endehomeno-ypohreotikoy-emvoliasmoy-gia-oloys-toys-ano-ton-18-eton,"- Sentiment: neutral
- Reason: URL discusses government considering mandatory vaccination, no clear positive or negative tone."
20220102,160,GOVERNMENT,INDUSTRY,https://www.rp.pl/praca/art19248621-wielka-brytania-przedluza-program-wizowy-dla-pracownikow-z-ue,"- Sentiment: positive
- Reason: UK extending visa program for EU workers, beneficial policy."
20220102,90,AUTHORITIES,CRIMINAL,https://sledcom.ru/news/item/1645072/,"- Sentiment: unclear
- Reason: URL alone does not provide sentiment indicators."
20220102,14,DIRECTOR GENERAL,ISRAELI,https://itongadol.com/coronavirus/coronavirus-en-israel-se-espera-que-tres-millones-de-israelies-se-infecten-con-el-virus,"- Sentiment: negative
- Reason: Expected high infection numbers indicate a concerning situation."
20220102,43,GOVERNMENT,DEMONSTRATOR,http://lratvakan.com/news/76958.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,43,GOVERNMENT,DEMONSTRATOR,https://lugradar.net/2022/01/337334,"- Sentiment: unclear
- Reason: URL does not provide context or content information."
20220102,46,MINIST,DEMONSTRATOR,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,"- Sentiment: negative
- Reason: Involves arrests, likely protests, negative connotations."
20220102,30,GOVERNMENT,GUERRILLA,https://www.hoydiariodelmagdalena.com.co/archivos/613800,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,20,AUTHORITIES,RUSSIAN FEDERATION,https://lugradar.net/2022/01/337336,"- Sentiment: unclear
- Reason: URL does not provide context or content information."
20220102,20,AUTHORITIES,RUSSIAN FEDERATION,https://lugradar.net/2022/01/337319,"- Sentiment: unclear
- Reason: URL does not provide enough information to infer sentiment."
20220102,40,PRESIDENT,RUSSIA,https://tsn.ua/ru/politika/bayden-i-zelenskiy-proveli-telefonnye-peregovory-chto-izvestno-1945450.html,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,41,PRESIDENT,RUSSIA,https://tsn.ua/ru/politika/bayden-i-zelenskiy-proveli-telefonnye-peregovory-chto-izvestno-1945450.html,"- Sentiment: neutral
- Reason: URL suggests a news article about political talks, no clear sentiment."
20220102,41,PRESIDENT,RUSSIA,https://tsn.ua/ru/politika/bayden-i-zelenskiy-proveli-telefonnye-peregovory-chto-izvestno-1945450.html,"- Sentiment: neutral
- Reason: URL indicates a news article about political talks, no clear sentiment."
20220102,10,MINIST OF HEALTH,,https://www.mdzol.com/sociedad/2022/1/2/coronavirus-en-argentina-mas-de-20000-casos-23-fallecidos-212523.html,"- Sentiment: negative
- Reason: High number of cases and fatalities reported."
20220102,10,DOCTOR,,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,"- Sentiment: neutral
- Reason: URL discusses symptoms and timely treatment of pneumonia, no clear positive or negative."
20220102,13,HOSPITAL,,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,"- Sentiment: neutral
- Reason: URL discusses symptoms of pneumonia, no clear positive or negative connotations."
20220102,193,DOCTOR,POLICE OFFICER,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,"- Sentiment: positive
- Reason: Focuses on early symptoms aiding timely treatment and saving lives."
20220102,193,DOCTOR,POLICE OFFICER,https://www.mngz.ru/russia-world-sensation/2463989-v-gorode-rezh-sotrudnikami-sledstvennogo-komiteta-vozbuzhdeno-ugolovnoe-delo-po-faktu-ubiystva-iz-revnosti-medic.html,"- Sentiment: negative
- Reason: URL mentions criminal case, murder due to jealousy."
20220102,193,DOCTOR,POLICE OFFICER,https://www.mngz.ru/russia-world-sensation/2463989-v-gorode-rezh-sotrudnikami-sledstvennogo-komiteta-vozbuzhdeno-ugolovnoe-delo-po-faktu-ubiystva-iz-revnosti-medic.html,"- Sentiment: negative
- Reason: URL mentions criminal case, murder due to jealousy."
20220102,172,HAITI,,https://www.diariolibre.com/actualidad/sucesos/2022/01/02/acusan-ganaderos-de-provocar-incendios-en-sierra-de-bahoruco/1563459,"- Sentiment: negative
- Reason: URL mentions accusation of causing fires, implies conflict."
20220102,90,THE EUROPEAN UNION,,https://lugradar.net/2022/01/337336,"- Sentiment: unclear
- Reason: URL alone provides no clear sentiment indicators."
20220102,43,UNITED NATIONS,,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests dire situation."
20220102,20,ISRAELI,WORKER,https://g1.globo.com/mundo/noticia/2022/01/02/israel-comeca-a-aplicar-quarta-dose-da-vacina-contra-a-covid.ghtml,"- Sentiment: neutral
- Reason: URL describes a news event without clear positive or negative connotations."
20220102,51,ISRAEL,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, imprisonment, and hunger strike."
20220102,53,ISRAEL,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests severe situation."
20220102,142,ISRAEL,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests dire circumstances."
20220102,42,JORDAN,,https://alghad.com/%D9%85%D8%B9%D8%B1%D8%B6-%D8%A3%D8%B1%D8%AF%D9%86%D9%8A-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%8A%D9%86%D8%B7%D9%84%D9%82-%D9%81%D9%8A-%D8%B3/,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,234,FEDERAL COURT,,https://www.elmanana.com/cae-ex-rector-de-la-uabjo-por-fraude/5475695,"- Sentiment: negative
- Reason: URL mentions ex-rector falling due to fraud."
20220102,84,JUDGE,,https://www.vesti-online.com/stopiran-otkaz-za-nevakcinisanog-cuvara-reda/,"- Sentiment: negative
- Reason: Implies refusal or denial, likely regarding unvaccinated guard."
20220102,173,PUBLIC PROSECUTOR,,https://www.hoydiariodelmagdalena.com.co/archivos/613776,"- Sentiment: unclear
- Reason: URL does not provide enough context for sentiment analysis."
20220102,10,LAWYER,MELBOURNE,https://www.vesti-online.com/samo-pisani-testament-je-vazeci/,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,114,PUBLIC PROSECUTOR,OAXACA,https://oaxaca.eluniversal.com.mx/municipios/denuncian-ante-el-ieepco-edil-de-ocotlan-oaxaca-por-violencia-politica-de-genero,"- Sentiment: negative
- Reason: Denunciation of mayor for gender-based political violence."
20220102,112,LAWYER,UNITED STATES,https://www.diariolibre.com/usa/revista/2022/01/02/juez-impide-que-bloqueo-de-demanda-contra-el-principe-andres/1563621,"- Sentiment: neutral
- Reason: Legal proceeding; no clear positive or negative sentiment in URL."
20220102,30,EMPLOYEE,,https://es.investing.com/news/stock-market-news/goldman-sachs-pide-a-sus-empleados-estadounidenses-que-trabajen-desde-casa-hasta-el-18-de-enero-2199115,"- Sentiment: neutral
- Reason: URL indicates a work-from-home directive, no clear positive or negative connotation."
20220102,10,CONGRESS,,https://www.telemundo.com/noticias/noticias-telemundo/clima/no-esto-no-es-una-broma-llovieron-peces-en-texas-poco-antes-de-fin-de-rcna10639,"- Sentiment: neutral
- Reason: URL describes a strange weather event, no clear positive or negative connotations."
20220102,10,STATE DUMA,,https://www.ridus.ru/news/370096,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,83,SENATE,,https://sipse.com/mexico/las-breves-del-senado-inclusion-y-derechos-de-las-personas-sordas-415533.html,"- Sentiment: positive
- Reason: Inclusion and rights for deaf individuals, suggests positive legislative action."
20220102,13,MEXICO,,https://sipse.com/mexico/isste-se-prepara-para-la-cuarta-ola-de-la-pandemia-por-covid-19-en-mexico-415544.html,"- Sentiment: negative
- Reason: Prepares for fourth pandemic wave, implies worsening situation."
20220102,190,COMMANDER,,https://www.antaranews.com/berita/2620221/dilan-series-gelar-audisi-terbuka-untuk-cari-pemain,"- Sentiment: positive
- Reason: Auditions for popular film series indicate engagement and opportunities."
20220102,17,COMMANDER,ISLAMIC,http://www.hispantv.com/noticias/siria/535008/iran-siria-relaciones-cooperacion,"- Sentiment: neutral
- Reason: URL indicates news about Iran-Syria relations, no clear sentiment."
20220102,17,COMMANDER,ISLAMIC,http://www.hispantv.com/noticias/siria/535008/iran-siria-relaciones-cooperacion,"- Sentiment: neutral
- Reason: URL mentions Iran-Syria relations/cooperation, no clear positive/negative indicators."
20220102,195,FIGHTER PLANE,SAUDI,http://www.hispantv.com/noticias/yemen/535011/ataque-saudi-mezquita-muertos,"- Sentiment: negative
- Reason: URL mentions Saudi attack on mosque, resulting in deaths."
20220102,195,FIGHTER PLANE,SAUDI,http://www.hispantv.com/noticias/yemen/535011/ataque-saudi-mezquita-muertos,"- Sentiment: negative
- Reason: Mentions Saudi attack on mosque with fatalities."
20220102,195,FIGHTER PLANE,SAUDI,http://www.hispantv.com/noticias/yemen/535011/ataque-saudi-mezquita-muertos,"- Sentiment: negative
- Reason: Mentions Saudi attack, mosque, and deaths."
20220102,70,MILITARY POLICE,,https://g1.globo.com/sp/santos-regiao/noticia/2022/01/02/prefeito-de-peruibe-critica-atuacao-da-policia-militar-contra-pancadoes-no-reveillon-caos-na-seguranca.ghtml,"- Sentiment: negative
- Reason: Mayor criticizes police, mentions chaos in security."
20220102,20,NAVAL,AMBASSADOR,https://sipse.com/mexico/las-breves-del-senado-inclusion-y-derechos-de-las-personas-sordas-415533.html,"- Sentiment: positive
- Reason: Likely discusses inclusion and rights for deaf people, suggesting positive developments."
20220102,20,GOLDMAN SACHS,AMERICAN,https://es.investing.com/news/stock-market-news/goldman-sachs-pide-a-sus-empleados-estadounidenses-que-trabajen-desde-casa-hasta-el-18-de-enero-2199115,"- Sentiment: neutral
- Reason: URL indicates work from home directive; no clear positive or negative connotation."
20220102,20,VERIZON,REUTERS,https://es.investing.com/news/stock-market-news/presidentes-ejecutivos-de-att-y-verizon-rechazan-peticion-de-eeuu-de-retrasar-despliegue-del-5g-2199124,"- Sentiment: negative
- Reason: Executives reject U.S. request to delay 5G deployment, indicating conflict."
20220102,120,VERIZON,REUTERS,https://es.investing.com/news/stock-market-news/presidentes-ejecutivos-de-att-y-verizon-rechazan-peticion-de-eeuu-de-retrasar-despliegue-del-5g-2199124,"- Sentiment: negative
- Reason: Executives reject U.S. request to delay 5G deployment, indicating conflict."
20220102,113,PROTESTER,,http://lratvakan.com/news/76958.html,"- Sentiment: unclear
- Reason: URL does not provide enough information to infer sentiment."
20220102,113,PROTESTER,,https://lugradar.net/2022/01/337334,"- Sentiment: unclear
- Reason: URL does not provide context or content information."
20220102,112,DETAINEE,BELARUSIAN,http://www.kvir.ru/author/andre-galinin/,"- Sentiment: unclear
- Reason: URL provides author info, no sentiment-indicative content."
20220102,190,DETAINEE,BELARUSIAN,http://www.kvir.ru/author/andre-galinin/,"- Sentiment: unclear
- Reason: URL only shows author's page, no specific content."
20220102,141,DEMONSTRATOR,CALGARY,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,"- Sentiment: negative
- Reason: Involves arrests during anti-COVID protests."
20220102,145,PROTESTER,SECURITY FORCE,https://www.expressen.se/nyheter/efter-protesterna--sudans-premiarminister-avgar/,"- Sentiment: negative
- Reason: URL suggests resignation of Sudan's Prime Minister following protests."
20220102,190,ACTIVIST,POLICE,http://lratvakan.com/news/76958.html,"- Sentiment: unclear
- Reason: URL does not provide context or content information."
20220102,42,DEMONSTRATOR,GOVERNMENT,https://lugradar.net/2022/01/337334,"- Sentiment: unclear
- Reason: URL alone does not provide context or content information."
20220102,46,DEMONSTRATOR,MINIST,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,"- Sentiment: negative
- Reason: Involves arrests, indicating conflict or legal issues."
20220102,145,DEMONSTRATOR,GOVERNMENT,http://lratvakan.com/news/76958.html,"- Sentiment: unclear
- Reason: URL does not provide enough information for sentiment analysis."
20220102,145,DEMONSTRATOR,GOVERNMENT,https://lugradar.net/2022/01/337334,"- Sentiment: unclear
- Reason: URL provides no clear sentiment indicators."
20220102,130,PRISONER,TEL AVIV,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests dire situation."
20220102,20,ACTIVIST,NATIONAL ASSEMBLY,http://lratvakan.com/news/76958.html,"- Sentiment: unclear
- Reason: URL does not provide enough information to infer sentiment."
20220102,20,ACTIVIST,NATIONAL ASSEMBLY,https://lugradar.net/2022/01/337334,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,42,MACHU PICCHU,,https://www.segnidalcielo.it/peru-un-turista-fotografa-un-ufo-sullantica-citta-di-machu-picchu/,"- Sentiment: neutral
- Reason: Reports UFO sighting, no clear positive or negative connotations."
20220102,20,POLAND,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL mentions increasing attacks on Ukrainian workers in Poland."
20220102,20,POLAND,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL mentions increasing attacks on Ukrainian workers in Poland."
20220102,90,POLISH,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL mentions attacks on Ukrainian workers in Poland."
20220102,90,POLISH,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL suggests increasing attacks on Ukrainian workers in Poland."
20220102,20,POLAND,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL suggests increase in attacks on Ukrainian workers in Poland."
20220102,90,POLISH,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL suggests increase in attacks on Ukrainian workers in Poland."
20220102,90,POLAND,UKRAINE,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL mentions increasing attacks on Ukrainian workers in Poland."
20220102,43,LISBON,GERMAN,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,"- Sentiment: negative
- Reason: Ship quarantined due to coronavirus outbreak, indicating adverse situation."
20220102,43,LISBON,GERMAN,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,"- Sentiment: negative
- Reason: Ship quarantined due to coronavirus outbreak."
20220102,20,PALESTINIAN,,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,"- Sentiment: negative
- Reason: Implies conflict, suffering, or distress due to imprisonment and hunger strike."
20220102,1831,SUICIDE BOMBER,KABUL,https://www.journaldemontreal.com/2022/01/02/en-afghanistan-les-femmes-victimes-de-violences-abandonnees-a-leur-sort-1,"- Sentiment: negative
- Reason: URL mentions violence and abandonment of women in Afghanistan."
20220102,42,SAINT,,https://g1.globo.com/sp/santos-regiao/porto-mar/noticia/2022/01/02/anvisa-reforca-urgencia-em-acabar-com-temporada-de-cruzeiros-e-fala-em-risco-a-saude-publica.ghtml,"- Sentiment: negative
- Reason: ANVISA warns of public health risk, urgency to end cruise season."
20220102,14,ROMANIA,,https://ziare.com/sorin-grindeanu/grindeanu-acuzatii-drula-autostrada-brasov-ploiesti-licitatie-studiu-fezabilitate-1718214,"- Sentiment: negative
- Reason: URL mentions accusations, suggesting a negative context."
20220102,130,RUSSIAN,EGYPTIAN,https://aif.ru/society/genkonsulstvo_rf_v_hurgade_predupredilo_o_zaderzhkah_reysov_iz-za_nepogody,"- Sentiment: negative
- Reason: Weather causing flight delays, likely inconveniencing travelers."
20220102,46,RUSSIA,TURKEY,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,"- Sentiment: neutral
- Reason: Discussion of security guarantees suggests formal, diplomatic engagement."
20220102,112,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,"- Sentiment: unclear
- Reason: URL does not provide enough context for sentiment analysis."
20220102,120,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,"- Sentiment: neutral
- Reason: URL indicates a phone call and response to invasion, no clear positive or negative."
20220102,120,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,46,VLADIMIR,JOE BIDEN,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,40,RUSSIA,PRESIDENT,https://tsn.ua/ru/politika/bayden-i-zelenskiy-proveli-telefonnye-peregovory-chto-izvestno-1945450.html,"- Sentiment: neutral
- Reason: URL indicates a news article about political talks, no clear sentiment."
20220102,195,SAUDI,,http://www.hispantv.com/noticias/yemen/535011/ataque-saudi-mezquita-muertos,"- Sentiment: negative
- Reason: Mentions attack, mosque, and deaths."
20220102,195,SAUDI,SAUDI ARABIA,http://www.hispantv.com/noticias/yemen/535011/ataque-saudi-mezquita-muertos,"- Sentiment: negative
- Reason: Mentions attack, mosque, and deaths."
20220102,180,SENEGAL,,https://www.elmundo.es/comunidad-valenciana/castellon/2022/01/02/61d1ffb121efa045798b4589.html,"- Sentiment: unclear
- Reason: URL does not provide enough context for sentiment analysis."
20220102,172,SYRIAN,,https://correio.rac.com.br/agencias/agencia-estado/2022/01/1153709-israel-aprova-plano-para-dobrar-numero-de-colonos-nas-colinas-do-golan.html,"- Sentiment: negative
- Reason: Israel's approval to double settlers in Golan Heights likely controversial."
20220102,193,ADANA,POLICE,https://www.ensonhaber.com/3-sayfa/adanada-silahli-kavgaya-mudahale-eden-polis-vuruldu,"- Sentiment: negative
- Reason: Police intervention in armed conflict, indicating violence and unrest."
20220102,41,TURKEY,RUSSIA,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,"- Sentiment: neutral
- Reason: Discussing security guarantees, no clear positive or negative connotations."
20220102,46,TURKEY,RUSSIA,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,"- Sentiment: neutral
- Reason: Discussion of security guarantees, no clear positive or negative indicators."
20220102,46,TURKEY,RUSSIA,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,"- Sentiment: neutral
- Reason: Discussion of security guarantees suggests diplomatic engagement, not overtly positive or negative."
20220102,50,UKRAINE,,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukrainian president against Russia."
20220102,51,UKRAINE,,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL suggests increase in attacks on Ukrainian workers in Poland."
20220102,51,UKRAINE,,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,"- Sentiment: negative
- Reason: URL mentions attacks on Ukrainian workers in Poland."
20220102,173,UKRAINIAN,,https://kosice.korzar.sme.sk/c/22812499/rusi-12-rokov-patrali-po-ukrajincovi-obvinenom-z-vrazdy-uz-je-v-kosickej-vaznici.html,"- Sentiment: negative
- Reason: URL mentions arrest and murder charges, indicating a crime."
20220102,173,UKRAINE,CHINA,https://kosice.korzar.sme.sk/c/22812499/rusi-12-rokov-patrali-po-ukrajincovi-obvinenom-z-vrazdy-uz-je-v-kosickej-vaznici.html,"- Sentiment: negative
- Reason: Involves arrest and murder charges, indicating a serious crime."
20220102,190,UKRAINE,CHINA,https://kosice.korzar.sme.sk/c/22812499/rusi-12-rokov-patrali-po-ukrajincovi-obvinenom-z-vrazdy-uz-je-v-kosickej-vaznici.html,"- Sentiment: neutral
- Reason: URL describes an arrest but does not indicate positive or negative tone."
20220102,51,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukraine against Russia, indicating solidarity."
20220102,32,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukrainian president against Russia."
20220102,51,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukrainian president against Russia."
20220102,51,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukraine against Russia, indicating solidarity."
20220102,32,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukraine against Russia, indicating solidarity."
20220102,50,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukrainian president against Russia."
20220102,50,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukrainian president against Russia."
20220102,51,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukrainian president against Russia."
20220102,41,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,"- Sentiment: unclear
- Reason: URL does not provide clear emotional or opinion cues."
20220102,41,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,"- Sentiment: unclear
- Reason: URL title does not provide clear emotional tone or content."
20220102,46,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,46,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,"- Sentiment: unclear
- Reason: URL does not provide clear sentiment indicators."
20220102,100,UKRAINIAN,A US,https://naslovi.net/2022-01-03/blic/da-sacuvamo-mir-u-evropi-zelenski-razgovarao-sa-bajdenom-o-akcijama-u-ukrajini-reformi-i-borbama-protiv-oligarha/29657762,"- Sentiment: neutral
- Reason: URL describes diplomatic talks, no clear positive or negative indicators."
20220102,46,UKRAINE,JOE BIDEN,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,"- Sentiment: neutral
- Reason: URL title suggests a factual report of a conversation, no clear positive or negative indicators."
20220102,50,UKRAINIAN,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden expresses support for Ukrainian president against Russia."
20220102,51,UKRAINIAN,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukrainian president against Russia."
20220102,51,UKRAINIAN,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukraine against Russia, indicating solidarity."
20220102,32,UKRAINIAN,UKRAINIAN,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukraine against Russia, indicating positive diplomatic stance."
20220102,100,UKRAINIAN,A US,https://naslovi.net/2022-01-03/blic/da-sacuvamo-mir-u-evropi-zelenski-razgovarao-sa-bajdenom-o-akcijama-u-ukrajini-reformi-i-borbama-protiv-oligarha/29657762,"- Sentiment: neutral
- Reason: URL discusses diplomatic talks, no clear positive or negative indicators."
20220102,12,UNITED STATES,,https://www.telemundo.com/noticias/noticias-telemundo/desastres-naturales/hallan-con-vida-a-uno-de-los-tres-desaparecidos-en-los-incendios-de-co-rcna10641,"- Sentiment: positive
- Reason: ""Hallan con vida"" indicates a rescue, which is good news."
20220102,30,THE US,,http://www.kvir.ru/articles/glavnoe-kachestvo-boyca.html,"- Sentiment: unclear
- Reason: URL does not provide clear emotional or directional content."
20220102,36,UNITED STATES,,https://news.online.ua/u-zelenskogo-utochnili-vremya-segodnyashnego-razgovora-s-baydenom_n840515/,"- Sentiment: neutral
- Reason: URL does not provide clear emotional context or tone."
20220102,30,AMERICAN,UKRAINIAN,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,"- Sentiment: positive
- Reason: Biden assures support to Ukraine against Russia, indicating positive diplomatic stance."
