sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,temp_url_1,temp_url_2,temp_article,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20220102,192,POLICE OFFICER,,https://www.hoydiariodelmagdalena.com.co/archivos/613776,unclear,none,mistral:7b,0.3,,0.3,,,,"En diálogo con Enrique Gómez Martínez, abogado de la familia y sobrino del asesinado líder conservador Álvaro Gómez Hurtado, explicó en La FM los pormenores de los documentos del archivo de vigilancia del (Departamento Administrativo de Seguridad) DAS, a los que recientemente lograron acceder y que daría más luces para esclarecer los hechos que rodean el magnicidio ejecutado el 2 de noviembre de 1995.

Gómez Martínez relató que desde hace 5 años se ha librado una lucha compleja para que se revelen en su totalidad los archivos de vigilancia del DAS y tras ganar una tutela que permitió el acceso a esa documentación se logró encontrar varias referencias relacionadas sobre la investigación de la muerte de Álvaro Gómez Hurtado.

El abogado sostiene que hay varias evidencias sobre diferentes perfilamientos sistemáticos que ejecutó la división de inteligencia a todos los opositores y críticos del entonces presidente Enrique Samper Pizano y entre estas personas figura Gómez Hurtado.

«Estamos esperando poder confirmar la época en que fueron realizados estos seguimientos y queremos establecer si en esos seguimientos hubo interceptaciones telefónicas».

De igual manera, Enrique Gómez Martínez sostiene que halló evidencia que demuestra que en ninguno de los diferentes boletines que el DAS generaba para el presidente Samper, se habló sobre una presunta conspiración militar o golpista en su contra.

El abogado precisó que en dichos documentos también se descartó que la muerte de Álvaro Gómez Hurtado estuviese relacionada con un supuesto golpe de estado.

«El DAS descartó en 1995 la hipótesis que indica que la muerte de Álvaro Gómez se produjo en un fallido golpe de estado, Ramiro Bejarano durante años ha venido diciendo mentiras al país, estos informes deben ser puestos en conocimiento entre las partes del caso».

“Eso dio lugar a dos tutelas y de ahí vimos como la administración Santos con la asesoría de Ramiro Bejarano (director del DAS en la época en la que ocurrió el asesinato de Gómez Hurtado), desmontó los archivos del DAS; pero por cosas de la vida, la verdad siempre brilla y brota, han aparecido los archivos de seguimiento del DAS (…)”.

Gómez Martínez también señaló que la mafia también estuvo relacionada con la muerte de Gómez Hurtado, pues a Orlando Heano, jefe del cartel del Norte del Valle, se le solicitó que asesinara a Álvaro Gómez Hurtado a cambio de mejores beneficios en su proceso de entrega a las autoridades.

«Heano accedió y esta operación contó con la participación del entonces director del Gaula, Danilo Alfonso González».

La siniestra nota de Laude Fernández

El exdirector de inteligencia del DAS Laude Fernández, también está siendo investigado por su supuesta participación en interceptaciones ilegales a integrantes del sindicato de Avianca.

El abogado de la familia del político conservador aseguró que, Fernández también habría estado involucrado con los perfilamientos de los que fue objeto la víctima.

“Ya habíamos encontrado una siniestra nota de Laude Fernández, director de inteligencia de Ramiro Bejarano (no sé si el país recuerda porque está preso y cómo ha participado durante décadas, en todos los desarrollos del antiguo DAS), donde el primero de noviembre en una entrevista que Álvaro Gómez Hurtado, le concedió a la revista Diners, Laude Fernández, de alguna manera vaticinaba lo que iba a ocurrir al día siguiente, diciendo en su nota de comentario de revisión – Al que no quiere caldo se le dan dos tazas (…) – ”, dijo el abogado.

El abogado Gómez Martínez añadió que, se están agregando más pruebas al proceso por el crimen que fue considerado como de lesa humanidad.

“La extensión del tiempo no se ha determinado pero eran seguimientos personales; de inteligencia humana, seguimientos de inteligencia electrónica o lo que llamamos hoy día, ‘chuzadas’; lo que es claro es que había un trabajo de seguimiento personal”, añadió el jurista.

“Otros testigos que han declarado acreditan que en su momento, Danilo González, comandante del Gaula en el Gobierno de Ernesto Samper, recibió la orden de adelantar el homicidio pero parece que transcurrió muy poco tiempo entre el momento que recibió la orden y la puso en práctica, con la ayuda de Wilber Alirio Varela alias ‘Jabón’”, manifestó el abogado.

Agregó que, “me ha quedado la inquietud con base en qué inteligencia sabían el día, la hora y el lugar en que Álvaro Gómez Hurtado, dictaba sus clases en la Universidad Sergio Arboleda, aquel fatídico 2 de noviembre”.

Señaló que una de las hipótesis es que, desde el Gobierno se entregó información para facilitar que se cometiera el crimen.

“Pareciera que la respuesta es que posiblemente el Gobierno de Samper, le haya filtrado al cartel del Norte del Valle estos seguimientos para facilitar el homicidio”, sentenció.

Corte Suprema de Justicia

El abogado también anunció que ante el alto tribunal presentará las pruebas contra Horario Serpa Uribe quien para la época de los hechos, ocupaba el cargo de Ministro del Gobierno de Samper.

“Vamos a pedir la resolución de acusación contra Horacio Serpa, ahora la Corte Suprema de Justicia conoce el proceso en su contra a través de la Fiscalía delegada porque él, era aforado como exministro del Interior del Gobierno de Ernesto Samper y trasladaremos esas pruebas ante la Comisión de Acusaciones”, dijo.

Manifestó que, “queremos que al cumplirse 25 años de impunidad que se conmemoran en noviembre; se lleven a juicio esas pruebas”.

Aseguró, que no busca que el expresidente Ernesto Samper sea condenado pero que sí, se conozcan las pruebas.

“Querían enterrar estas pruebas con la complicidad de fiscales patrocinados por Ernesto Samper y que no se pudieran conocer: cuatro casas criminales confirmando la realización del homicidio por parte de Orlando Henao a solicitud de Ernesto Samper y Horacio Serpa, esas pruebas deben ir a juicio”, aseguró en su entrevista.

El abogado Gómez Martínez también cuestionó el trino de la exsenadora Piedad Córdoba, en el que advierte que la reunión entre el expresidente Juan Manuel Santos, exministro Cristo, senador Cepeda, Rodrigo Londoño ‘Timochenko’ y Carlos Lozada, permitirá descubrir qué sucedió con el crimen del destacado político conservador.

Fuente: LA FM

You can use this method to make deposits in instant Bank Transfer casino NZ. In most cases, you can do so by supplying your bank details. If you don’t have an account in NZ, you may be required to pay an additional fee. Once you’ve made the deposit, you can play! In some cases, the minimum deposit for this method is NZ$10, although it can range from $10 to $50. Depending on your bank, the withdrawal time can take two to seven days.",push,"The article discusses investigations into the assassination of Álvaro Gómez Hurtado, which suggests conditions that may have caused people to leave the country due to violence and persecution.",mistral:7b,push,"The article discusses investigations into the assassination of Álvaro Gómez Hurtado, which suggests conditions that may have caused people to leave the country due to violence and persecution.",article,4
20220102,193,POLICE OFFICER,,https://www.ensonhaber.com/3-sayfa/adanada-silahli-kavgaya-mudahale-eden-polis-vuruldu,push,Police officer who intervened in a gunfight was shot,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,silahli kavgaya mudahale eden polis vuruldu,url_1,4
20220102,190,POLICE,ACTIVIST,http://lratvakan.com/news/76958.html,unclear,unclear (too short),mistral:7b,0.3,,0.3,,,,"Участники акции протеста в центре Киева пошли на штурм кордонов, которые выставлены вокруг квартала правительственных зданий.

На улице Грушевского в Киеве не утихают столкновения протестующих и правоохранителей. На улице стоят несколько разбитых автобусов милиции, один автобус подожгли. Силовики регулярно бросают в толпу дымовые шашки, используют слезоточивый газ.

Ожидается приезд водометов. Об этом сообщают местные СМИ. Использование водометов на морозе угрожает смертями протестующим. При таком температуре может наступить переохлаждение от воды за несколько минут.

Помимо этого, протестующие захватили пять пустых милицейских автобусов. Лидер партии «УДАР» Виталий Кличко призвал протестующих отказаться от силовых действий в отношении правоохранителей, заявив, что это наверняка вызовет ответную реакцию со стороны «Беркута». Политик пообещал договориться о том, чтобы людям открыли проход к зданию Верховной Рады.

Столкновения активистов с милицией начались после так называемого народного вече на Майдане Незалежности, в котором приняли участие несколько сотен тысяч человек. Собравшиеся протестовали против политики действующих властей страны.",push,"Protests against the government leading to clashes with police, use of tear gas and smoke grenades, potential use of water cannons in freezing temperatures which poses a risk of hypothermia, and protesters taking over empty police buses",mistral:7b,push,"Protests against the government leading to clashes with police, use of tear gas and smoke grenades, potential use of water cannons in freezing temperatures which poses a risk of hypothermia, and protesters taking over empty police buses",article,4
20220102,10,PERPETRATOR,CREATIVITY,https://www.hespress.com/%D8%AA%D8%AC%D8%A7%D9%88%D8%B2-%D9%88%D8%B1%D8%B7%D8%A9-%D8%B9%D8%B5%D8%B1-%D8%A7%D9%84%D8%B9%D8%AA%D9%85%D8%A9-925188.html,neutral,unclear (no migration-related tokens),mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,unclear (no migration-related tokens),url_1,4
20220102,172,VILLAGE,,https://www.volynnews.com/news/all/cherez-novorichni-feyerverky-v-chernivtsiakh-zahynuly-desiatky-ptakhiv/,unclear,unclear (no migration-related tokens),mistral:7b,0.3,,0.3,,,,"Через новорічні феєрверки в Чернівцях загинули десятки птахів Вхід Авторизація Зареєструйтеся на сайті , якщо у вас немає облікового запису на Волинських Новинах. Забули пароль? Або якщо ви - користувач попередньої версії сайту, пам’ятаєте свій логін - просто створіть новий пароль . Якщо у вас виникли проблеми з авторизацією, будь ласка, напишіть нам листа . Увійти USD 40.45 40.75 USD 40.45 40.75 EUR 44.50 45.20 PLN 3.30 4.00 15:45 07.04.2025 RSS Контакти П'ятниця 18:41 20 Березня 2026 Новини Луцьк Волинь Україна Світ Політика Економіка Гроші Бізнес Нерухомість НП Соціум Медицина Освіта Довкілля Вікенд Релігія Благодійництво Техно, IT Культура Музика Кіно Література Мистецтво Історія Авто Спорт Таблоїд Проекти ВН Акценти Трибуна повідом новину Аверс Інтерв'ю Аналітика Фото Відео Блоги Досьє Анонси Популярне Запитай юриста PDF-архів газети Новини Луцьк Волинь Україна Світ Політика Влада Партії Економіка Гроші Бізнес Нерухомість НП Соціум Медицина Освіта Довкілля Вікенд Релігія Благодійництво Техно, IT Культура Музика Кіно Література Мистецтво Історія Авто Спорт Таблоїд Проекти ВН Тільки разом Волинь не забуває Походеньки-поїзденьки Ми це бачили На межі Відлупцюй волинського журналіста Marichka Kulish влог Власний досвід Луцьк буденний Розвідка ВН Де влітку відпочити на Волині МандроСвіт Музичний проект Acoustic Diary Соромлюсь запитати Віп-новина «Від школярів до козаків» Інтерв'ю Аналітика Привітання Акценти Трибуна PDF-архів газети Анонси ТОП-анонс Повідом новину Фото Відео Блоги Досьє Анонси Популярне Запитай юриста Через новорічні феєрверки в Чернівцях загинули десятки птахів 2 Січня 2022 21:47 Коментарів: 1 0 Твіт У Чернівцях у новорічну ніч загинули десятки птахів. Все через вибухи феєрверків, які супроводжують святкування Нового року. Про цю проблему розповіла волонтерка із захисту диких тварин Вікторія Гусарова , пише 24 канал . За словами Гусарової, внаслідок вибухів феєрверків загинули десятки птахів. «Лише в одному парку в центрі міста ми знайшли дев’ять мертвих птахів. Вони загинули внаслідок вибухів феєрверків цієї ночі», – повідомила Гусарова. Волонтерка зауважила, що всі птахи були ретельно оглянуті. Читати ще: Інший бік Нового року: на вулицях міст України торговці розкидали тисячі хвойних дерев «Вони були вгодовані, не мали жодних зовнішніх ознак захворювань. Вони не мали загинути, але... Всі птахи загинули від удару. Про це свідчить ціаноз слизових та черевної порожнини, кровотеча з дзьоба та клоаки. Пташки злякалися і просто вилетіли та летіли в нікуди, у паніці врізавшись у паркан чи дерева», – розповіла жінка. З 2014 року в українських містах та селах почали забороняти використання феєрверків – а все тому, що люди не дотримуються елементарних правил безпеки. До прикладу, запускати феєрверки слід на відстані не менше 100 метрів від будівель. Крім того, салюти дуже нагадують вибухи у зоні бойових дій – вважається, що поки в Україні триває війна, на мирній території необхідно відмовитись від феєрверків. На рівні закону феєрверки в Україні так і не заборонили – за це не передбачено ніякої відповідальності. Знайшли помилку? Виділіть текст і натисніть Повідомити Підписуйтесь на наш Telegram-канал , аби першими дізнаватись найактуальніші новини Волині, України та світу Читайте також В Індії та Бангладеш через циклон «Амман» загинули 20 осіб, зруйновані тисячі будинків 21 Травня 2020 10:31 На похороні іранського генерала Сулеймані через тисняву загинули 35 осіб, – ЗМІ 7 Січня 2020 13:11 У Гонконгу – масштабна пожежа в кількох хмарочосах, є загиблі 26 Листопада 2025 17:27 Лучани пішли в поліцію через кота 19 Вересня 2016 08:16 Додати свій коментар Коментарів: 1 123 Показати IP 3 Січня 2022 11:40 відповісти + 4 - 0 для чого нам взагалі ті феєрверки, це китайська традиція зустрічати ними новий рік.... Додати коментар: УВАГА! Користувач www.volynnews.com має розуміти, що коментування на сайті створені аж ніяк не для політичного піару чи антипіару, зведення особистих рахунків, комерційної реклами, образ, безпідставних звинувачень та інших некоректних і негідних речей. Утім коментарі – це не редакційні матеріали, не мають попередньої модерації, суб’єктивні повідомлення і можуть містити недостовірну інформацію. Новини Керівники Волинського та Закарпатського управлінь БЕБ написали заяви на звільнення через скандали зі статками, – Bihus.Info Сьогодні 18:26 Цигарковий «компрес»: на Волині водій вантажівки сховав контрабандний товар під штаньми Сьогодні 18:08 Іран вперше влучив у американський винищувач F-35 Сьогодні 17:49 Навіки 23: Колодяжненська громада попрощалася з Героєм Дмитром Шудрою Сьогодні 17:32 Квадрокоптери, зарядні станції, генератори: військовим передали чергову партію обладнання від Луцької громади Сьогодні 17:16 Помер актор і майстер бойових мистецтв Чак Норріс Сьогодні 17:00 Хто виграв автомобіль Ford за донат на порятунок Матвія Колядюка Сьогодні 16:43 На Волині обікрали ювелірний магазин, зловмисника спіймали Сьогодні 16:26 Мокрий сніг на вихідних, а потім потепління. Погода на Волині знову здивує Сьогодні 16:10 В Україні запрацював кешбек на пальне. Як його отримати Сьогодні 15:53 Завтра Луцька громада прощатиметься з Героєм Сергієм Гузем Сьогодні 15:37 Нагору Мультимедіа Керівники Волинського та Закарпатського управлінь БЕБ написали заяви на звільнення через скандали зі статками, – Bihus.Info Цигарковий «компрес»: на Волині водій вантажівки сховав контрабандний товар під штаньми Навіки 23: Колодяжненська громада попрощалася з Героєм Дмитром Шудрою Квадрокоптери, зарядні станції, генератори: військовим передали чергову партію обладнання від Луцької громади Хто виграв автомобіль Ford за донат на порятунок Матвія Колядюка На Волині обікрали ювелірний магазин, зловмисника спіймали Ініціатива ветеранів: у Луцьку відкрили тренажерний зал просто неба. Фото ЗСУ збили FPV-дроном російський гелікоптер Ка-52. Фото 18+ У Луцьку провели в останню дорогу полеглого Героя Дениса Савчука На Волині прощалися з воїном Олександром Ткачуком У волинській громаді незаконно зрубали понад 1200 сосен Народила в 12 років: на Полтавщині чоловіка підозрюють у зґвалтуванні дівчинки Поранені на Дніпропетровщині, загибла на Запоріжжі, пошкоджені іноземні судна в Одесі: наслідки ворожих атак Наймолодших учасників чемпіонату Луцька з футзалу нагородили медалями: хто переміг. Фото «Це свідчить про глибоке розуміння загроз, які несе російська агресія», – Ірина Констанкевич про збільшення допомоги від Норвегії Волинь знову у вогні: вчора через людську недбалість сталося вісім пожеж Рідним трьох волинських прикордонників вручили їхні посмертні нагороди Peugeot не пропустив Mercedes: деталі ДТП в Луцьку на Глушець Графік вимкнення електрики на Волині 20 березня Городищенська громада провела у вічність Героя Михайла Шевчука Куди піти в Луцьку: від четверга до четверга. Анонси На Волині затримали двох гастролерів, які обкрадали автівки На Волині попрощалися з Героєм Андрієм Гудиком Сусіди вибили окремий вхід: у Луцьку – скандал через приватний підвал у багатоповерхівці Необережність з вогнем: у Луцькому районі згоріла споруда У центрі Луцька водійка здійснила заборонений поворот і в'їхала в тролейбус На Волині попрощалися із військовослужбовцем Василем Скорупським У Луцьку – освітянський форум «Творимо дошкілля». Фото Вибуховою хвилею пошкодило вікна: на Волині ліквідовують наслідки ворожого удару У Медоб’єднанні Луцької громади показали відремонтовані операційні блоки. Фото Новини Луцьк Волинь Україна Світ Політика Влада Партії Економіка Гроші Бізнес Нерухомість Соціум Медицина Освіта Довкілля Вікенд Релігія Благодійництво Техно, IT Культура Музика Кіно Література Мистецтво Історія Анонси ТОП-анонс НП Авто Спорт Таблоїд Проекти ВН Інтерв'ю Аналітика Акценти Трибуна Інформаційне агентство Волинські Новини. 2017 Всі права захищені Про нас Контакти Рекламодавцям",unclear,"The article primarily discusses the death of birds due to fireworks during New Year celebrations in Chernivtsi, Ukraine. There is no mention of conditions that may cause people to leave or arrive in Ukraine.",mistral:7b,unclear,unclear (no migration-related tokens),url_1,4
20220102,10,COMMUNITY,POLICE,https://www.hoydiariodelmagdalena.com.co/archivos/613752,neutral,unclear (no migration-related tokens),mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,unclear (no migration-related tokens),url_1,4
20220102,42,GERMAN,LISBON,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,push,"captured in the port, the German cruiser anchored until further notice in Lisbon due to the outbreak of the corona virus epidemic",mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,"captured in the port, the German cruiser anchored until further notice in Lisbon due to the outbreak of the corona virus epidemic",url_1,4
20220102,42,GERMAN,LISBON,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,repeat,repeat of row_id: 215,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,repeat,repeat of row_id: 215,url_1,4
20220102,10,UNIVERSITY,,https://www.elmanana.com/cae-ex-rector-de-la-uabjo-por-fraude/5475695,unclear,unclear (no migration-related tokens),mistral:7b,0.3,,0.3,,,,"CIUDAD DE MÉXICO.- Eduardo Martínez Helmes, ex Rector de la Universidad Autónoma Benito Juárez de Oaxaca (UABJO), fue detenido el pasado 31 de diciembre por el delito Equiparado a la Defraudación Fiscal Agravado contra la Hacienda Estatal.



Elementos de la Agencia Estatal de Investigaciones de Oaxaca le ejecutaron una orden de aprehensión por un presunto desfalco de alrededor de los 90 millones de pesos.

Tras su detención, se trasladó al penal de San Francisco Tanivet, ubicado en el Municipio de Tlacolula de Matamoros, lugar en el que tendrá su primera audiencia y un juez decidirá si es vinculado a proceso.

Al término de la administración de Martínez Helmes como Rector, cargo que ostentó entre 2012 y 2016, se observaron irregularidades financieras en la institución, más tarde, las investigaciones detectaron su posible responsabilidad

En un primer momento, la Auditoría Superior de la Federación manejó que el monto de 56 millones de pesos; sin embargo, la cifra podría ser de hasta 90 millones de pesos.

Este domingo, Eduardo M.H., emitió un comunicado en el que asegura que su detención fue hecha con el fin de generar un clima de caos al interior de la universidad, la cual tendrá elecciones para elegir al próximo Rector en el mes de mayo.

""Expreso mi férrea convicción por mantener la defensa de la Autonomía Universitaria, mi libertad está restringida, pero mi pensamiento firme y claro, no debemos doblegar la legalidad ni el respeto a la Autonomía"" aseveró Eduardo Martínez.

No obstante, de acuerdo con fuentes del Ministerio Público Estatal, el ex Rector recurrió tres veces a la justicia federal para solicitar un amparo que evitara que fuera aprehendido.",unclear,"The article discusses the detention of Eduardo Martínez Helmes, former rector of a Mexican university, due to financial irregularities and possible fraud. While there is no direct mention of migration, the context does not provide clear information about conditions that may cause people to leave or arrive in Mexico.",mistral:7b,unclear,unclear (no migration-related tokens),url_1,4
20220102,36,STUDENT,,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,neutral,unclear (no migration-related tokens),mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,unclear (no migration-related tokens),url_1,4
20220102,36,SCHOOL,,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,repeat,repeat of row_id: 218,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,repeat,repeat of row_id: 218,url_1,4
20220102,43,SCHOOL,,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,neutral,None of the provided tokens indicate clear migration pressure,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,None of the provided tokens indicate clear migration pressure,url_1,4
20220102,1721,SCHOOL,,https://itongadol.com/coronavirus/coronavirus-en-israel-se-espera-que-tres-millones-de-israelies-se-infecten-con-el-virus,pull,jobs (coronavirus and israel),mistral:7b,0.3,,0.3,,,,,,,mistral:7b,pull,jobs (coronavirus and israel),url_1,4
20220102,42,STUDENT,OAXACA,https://oaxaca.eluniversal.com.mx/sociedad/regresan-clases-mas-de-874-mil-estudiantes-de-oaxaca-este-3-de-enero,neutral,None of the provided tokens indicate clear migration pressure,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,None of the provided tokens indicate clear migration pressure,url_1,4
20220102,71,ACTOR,,https://bagikanberita.pikiran-rakyat.com/bisnis/pr-683379835/rezeki-senin-ceria-khusus-wanita-berjiwa-entrepreneur-dapat-pinjaman-tanpa-agunan-rp25-juta-di-pnm-mekaar-plus,pull,jobs (cheerful Monday fortune especially for women with an entrepreneurial spirit),mistral:7b,0.3,,0.3,,,,,,,mistral:7b,pull,jobs (cheerful Monday fortune especially for women with an entrepreneurial spirit),url_1,4
20220102,1821,ACTOR,BANDUNG,https://www.pikiran-rakyat.com/nasional/pr-013379874/genting-susi-pudjiastuti-desak-ruu-pks-disahkan-perlu-berapa-banyak-lagi-korban,neutral,None of the provided tokens indicate clear migration pressure,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,None of the provided tokens indicate clear migration pressure,url_1,4
20220102,10,MADRID,,https://es.euronews.com/2022/01/02/espana-dice-no-a-la-propuesta-de-bruselas-de-incluir-la-energia-nuclear-y-el-gas-en-su-pla,neutral,None of the provided tokens indicate clear migration pressure,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,None of the provided tokens indicate clear migration pressure,url_1,4
20220102,111,EUROPEAN,,https://1prime.ru/business/20220103/835674504.html,unclear,"URL too short, generic or ambiguous",mistral:7b,0.3,,0.3,,,,"По его словам, ожидается, что на рынке будет сохраняться дефицит. ""В среднем, автомобили подорожают в 2022 году. Но с учетом того, что спрос будет падать, не будет спекулятивных эффектов, которые были в 2021 году, поэтому цены будут относительно спокойнее расти"", — сказал эксперт.

Он отметил, что в 2022 году борьба между производителями обострится. ""Будут производители, которые захотят увеличить долю рынка и сумеют решить проблемы с логистикой и доставкой автомобилей, в частности китайские бренды. Они будут усиливать долю рынка и давать хорошее соотношение цены и качества на рынке автомобилей. А европейские марки столкнутся с дефицитом, связанным с проблемами производства, потому что никуда не девается проблема полупроводников, логистические проблемы и ковидные ограничения, которые еще есть в разных странах"", — сказал Мигаль.",neutral,"The article is about the expected increase in car prices and competition between manufacturers in 2022, not clearly related to migration-driving conditions.",mistral:7b,neutral,"The article is about the expected increase in car prices and competition between manufacturers in 2022, not clearly related to migration-driving conditions.",article,4
20220102,20,FINNISH,RUSSIA,https://www.geopolitica.ru/news/vlasti-finlyandii-zagovorili-o-vstuplenii-v-nato,pull,EBS (joining NATO),mistral:7b,0.3,,0.3,,,,,,,mistral:7b,pull,EBS (joining NATO),url_1,4
20220102,42,UNITED KINGDOM,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,unclear,"URL too short, generic or ambiguous",mistral:7b,0.3,,0.3,,,,"المنتخب الوطني يبرمج أولى حصصه التدريبية في الكاميرون غدا الإثنين استعدادا لودية بوركينا فاسو و""رحلة الكان""

حدد الطاقم التقني للناخب الوطني وحيد خليلوزيتش، برنامج ""الأسود"" في الكاميرون، قبل مواجهة غانا، لحساب الجولة الأولى من دور المجموعات لكأس أمم أفريقيا 2021.





ومن المقرر أن يخوض المنتخب الوطني يوم غد الإثنين، أولى حصصه التدريبية استعدادا لودية بوركينا فاسو، المبرمجة يوم الخميس 6 يناير الجاري.





ويدشن رفاق أشرف حكيمي، رحلتهم القارية، بمواجهة غانا، يوم الإثنين 10 يناير، بداية من الساعة الخامسة عصرا (17:00 غرينيتش +1)، بملعب ""أحمدو أهيدجو"" في مدينة ياوندي الكاميرونية.





وحطت بعثة المنتخب المغربي، يومه الأحد، الرحال في الكاميرون، إذ وجدت في استقبالها سفير المملكة هناك، مصطفى بوه.





يذكر أن المغرب يتواجد في المجموعة الثالثة، رفقة منتخبات غانا والغابون وجزر القمر.",neutral,"The article is about the Cameroon national team preparing for a match, not migration-driving conditions",mistral:7b,neutral,"The article is about the Cameroon national team preparing for a match, not migration-driving conditions",article,4
20220102,42,UNITED KINGDOM,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,unclear,"URL identical to previous entry, no new information provided",mistral:7b,0.3,,0.3,,,,"المنتخب الوطني يبرمج أولى حصصه التدريبية في الكاميرون غدا الإثنين استعدادا لودية بوركينا فاسو و""رحلة الكان""

حدد الطاقم التقني للناخب الوطني وحيد خليلوزيتش، برنامج ""الأسود"" في الكاميرون، قبل مواجهة غانا، لحساب الجولة الأولى من دور المجموعات لكأس أمم أفريقيا 2021.





ومن المقرر أن يخوض المنتخب الوطني يوم غد الإثنين، أولى حصصه التدريبية استعدادا لودية بوركينا فاسو، المبرمجة يوم الخميس 6 يناير الجاري.





ويدشن رفاق أشرف حكيمي، رحلتهم القارية، بمواجهة غانا، يوم الإثنين 10 يناير، بداية من الساعة الخامسة عصرا (17:00 غرينيتش +1)، بملعب ""أحمدو أهيدجو"" في مدينة ياوندي الكاميرونية.





وحطت بعثة المنتخب المغربي، يومه الأحد، الرحال في الكاميرون، إذ وجدت في استقبالها سفير المملكة هناك، مصطفى بوه.





يذكر أن المغرب يتواجد في المجموعة الثالثة، رفقة منتخبات غانا والغابون وجزر القمر.",neutral,"The article is about the Cameroon national team preparing for a match against Ghana, not migration-driving conditions",mistral:7b,neutral,"The article is about the Cameroon national team preparing for a match against Ghana, not migration-driving conditions",article,4
20220102,43,UNITED KINGDOM,,https://www.elbotola.com/article/2022-01-02-22-03-111.html,unclear,<URL too short>,mistral:7b,0.3,,0.3,,,,"المنتخب الوطني يبرمج أولى حصصه التدريبية في الكاميرون غدا الإثنين استعدادا لودية بوركينا فاسو و""رحلة الكان""

حدد الطاقم التقني للناخب الوطني وحيد خليلوزيتش، برنامج ""الأسود"" في الكاميرون، قبل مواجهة غانا، لحساب الجولة الأولى من دور المجموعات لكأس أمم أفريقيا 2021.





ومن المقرر أن يخوض المنتخب الوطني يوم غد الإثنين، أولى حصصه التدريبية استعدادا لودية بوركينا فاسو، المبرمجة يوم الخميس 6 يناير الجاري.





ويدشن رفاق أشرف حكيمي، رحلتهم القارية، بمواجهة غانا، يوم الإثنين 10 يناير، بداية من الساعة الخامسة عصرا (17:00 غرينيتش +1)، بملعب ""أحمدو أهيدجو"" في مدينة ياوندي الكاميرونية.





وحطت بعثة المنتخب المغربي، يومه الأحد، الرحال في الكاميرون، إذ وجدت في استقبالها سفير المملكة هناك، مصطفى بوه.





يذكر أن المغرب يتواجد في المجموعة الثالثة، رفقة منتخبات غانا والغابون وجزر القمر.",neutral,"The article is about a football team preparing for matches, not migration-driving conditions",mistral:7b,neutral,"The article is about a football team preparing for matches, not migration-driving conditions",article,4
